COUNTRY,COUNTRY_CODE,death_cause,total_deaths
Mauritania,MRT,CARDIOVASCULAR_DEATHS,66756
Mauritius,MUS,CARDIOVASCULAR_DEATHS,61687
Mexico,MEX,CARDIOVASCULAR_DEATHS,2438999
Micronesiacountry,FSM,CARDIOVASCULAR_DEATHS,5812
Moldova,MDA,CARDIOVASCULAR_DEATHS,500657
Monaco,MCO,CARDIOVASCULAR_DEATHS,3352
Mongolia,MNG,CARDIOVASCULAR_DEATHS,162177
Montenegro,MNE,CARDIOVASCULAR_DEATHS,74163
Morocco,MAR,CARDIOVASCULAR_DEATHS,1883263
Mozambique,MOZ,CARDIOVASCULAR_DEATHS,502641
Myanmar,MMR,CARDIOVASCULAR_DEATHS,2467744
Namibia,NAM,CARDIOVASCULAR_DEATHS,67486
Nauru,NRU,CARDIOVASCULAR_DEATHS,524
Nepal,NPL,CARDIOVASCULAR_DEATHS,682726
Netherlands,NLD,CARDIOVASCULAR_DEATHS,830482
"New Zealand",NZL,CARDIOVASCULAR_DEATHS,215705
Nicaragua,NIC,CARDIOVASCULAR_DEATHS,129027
Niger,NER,CARDIOVASCULAR_DEATHS,248580
Nigeria,NGA,CARDIOVASCULAR_DEATHS,2885774
Niue,NIU,CARDIOVASCULAR_DEATHS,165
"North Korea",PRK,CARDIOVASCULAR_DEATHS,1703191
"North Macedonia",MKD,CARDIOVASCULAR_DEATHS,256407
"Northern Ireland",NIR,CARDIOVASCULAR_DEATHS,97572
"Northern Mariana Islands",MNP,CARDIOVASCULAR_DEATHS,1802
Norway,NOR,CARDIOVASCULAR_DEATHS,289595
Oman,OMN,CARDIOVASCULAR_DEATHS,93810
Pakistan,PAK,CARDIOVASCULAR_DEATHS,5686467
Palau,PLW,CARDIOVASCULAR_DEATHS,1103
Palestine,PSE,CARDIOVASCULAR_DEATHS,107171
Panama,PAN,CARDIOVASCULAR_DEATHS,85790
"Papua New Guinea",PNG,CARDIOVASCULAR_DEATHS,229044
Paraguay,PRY,CARDIOVASCULAR_DEATHS,156567
Peru,PER,CARDIOVASCULAR_DEATHS,467917
Philippines,PHL,CARDIOVASCULAR_DEATHS,3151684
Poland,POL,CARDIOVASCULAR_DEATHS,3310781
Portugal,PRT,CARDIOVASCULAR_DEATHS,722892
"Puerto Rico",PRI,CARDIOVASCULAR_DEATHS,161386
Qatar,QAT,CARDIOVASCULAR_DEATHS,14916
Romania,ROU,CARDIOVASCULAR_DEATHS,2946879
Russia,RUS,CARDIOVASCULAR_DEATHS,23012709
Rwanda,RWA,CARDIOVASCULAR_DEATHS,180832
"Saint Kitts and Nevis",KNA,CARDIOVASCULAR_DEATHS,2791
"Saint Lucia",LCA,CARDIOVASCULAR_DEATHS,6588
"Saint Vincent and the Grenadines",VCT,CARDIOVASCULAR_DEATHS,5826
Samoa,WSM,CARDIOVASCULAR_DEATHS,9580
"San Marino",SMR,CARDIOVASCULAR_DEATHS,1688
"Sao Tome and Principe",STP,CARDIOVASCULAR_DEATHS,4756
"Saudi Arabia",SAU,CARDIOVASCULAR_DEATHS,741309
Scotland,SCT,CARDIOVASCULAR_DEATHS,381708
Senegal,SEN,CARDIOVASCULAR_DEATHS,258677
Serbia,SRB,CARDIOVASCULAR_DEATHS,1283330
Seychelles,SYC,CARDIOVASCULAR_DEATHS,4303
"Sierra Leone",SLE,CARDIOVASCULAR_DEATHS,149041
Singapore,SGP,CARDIOVASCULAR_DEATHS,113342
Slovakia,SVK,CARDIOVASCULAR_DEATHS,540695
Slovenia,SVN,CARDIOVASCULAR_DEATHS,140634
"Solomon Islands",SLB,CARDIOVASCULAR_DEATHS,36455
Somalia,SOM,CARDIOVASCULAR_DEATHS,276207
"South Africa",ZAF,CARDIOVASCULAR_DEATHS,1656314
"South Korea",KOR,CARDIOVASCULAR_DEATHS,1313028
"South Sudan",SSD,CARDIOVASCULAR_DEATHS,124846
Spain,ESP,CARDIOVASCULAR_DEATHS,2476390
"Sri Lanka",LKA,CARDIOVASCULAR_DEATHS,827333
Sudan,SDN,CARDIOVASCULAR_DEATHS,1315441
Suriname,SUR,CARDIOVASCULAR_DEATHS,22343
Sweden,SWE,CARDIOVASCULAR_DEATHS,763306
Switzerland,CHE,CARDIOVASCULAR_DEATHS,464229
Syria,SYR,CARDIOVASCULAR_DEATHS,741328
Taiwan,TWN,CARDIOVASCULAR_DEATHS,675498
Tajikistan,TJK,CARDIOVASCULAR_DEATHS,392964
Tanzania,TZA,CARDIOVASCULAR_DEATHS,854946
Thailand,THA,CARDIOVASCULAR_DEATHS,1826318
Togo,TGO,CARDIOVASCULAR_DEATHS,125172
Tokelau,TKL,CARDIOVASCULAR_DEATHS,90
Tonga,TON,CARDIOVASCULAR_DEATHS,3300
"Trinidad and Tobago",TTO,CARDIOVASCULAR_DEATHS,68777
Tunisia,TUN,CARDIOVASCULAR_DEATHS,574938
Turkey,TUR,CARDIOVASCULAR_DEATHS,2948254
Turkmenistan,TKM,CARDIOVASCULAR_DEATHS,314496
Tuvalu,TUV,CARDIOVASCULAR_DEATHS,777
Uganda,UGA,CARDIOVASCULAR_DEATHS,460477
Ukraine,UKR,CARDIOVASCULAR_DEATHS,8906104
"United Arab Emirates",ARE,CARDIOVASCULAR_DEATHS,92505
"United Kingdom",GBR,CARDIOVASCULAR_DEATHS,3897642
"United States",USA,CARDIOVASCULAR_DEATHS,17460947
"United States Virgin Islands",VIR,CARDIOVASCULAR_DEATHS,7984
Uruguay,URY,CARDIOVASCULAR_DEATHS,203559
Uzbekistan,UZB,CARDIOVASCULAR_DEATHS,2046042
Vanuatu,VUT,CARDIOVASCULAR_DEATHS,12582
Venezuela,VEN,CARDIOVASCULAR_DEATHS,866606
Vietnam,VNM,CARDIOVASCULAR_DEATHS,3992668
Wales,WLS,CARDIOVASCULAR_DEATHS,221314
Yemen,YEM,CARDIOVASCULAR_DEATHS,828359
Zambia,ZMB,CARDIOVASCULAR_DEATHS,269273
Zimbabwe,ZWE,CARDIOVASCULAR_DEATHS,307689
Afghanistan,AFG,RESPIRATORY_DEATHS,508986
Albania,ALB,RESPIRATORY_DEATHS,9594
Algeria,DZA,RESPIRATORY_DEATHS,110623
"American Samoa",ASM,RESPIRATORY_DEATHS,223
Andorra,AND,RESPIRATORY_DEATHS,312
Angola,AGO,RESPIRATORY_DEATHS,353944
"Antigua and Barbuda",ATG,RESPIRATORY_DEATHS,539
Argentina,ARG,RESPIRATORY_DEATHS,579383
Armenia,ARM,RESPIRATORY_DEATHS,10834
Australia,AUS,RESPIRATORY_DEATHS,65766
Austria,AUT,RESPIRATORY_DEATHS,21993
Azerbaijan,AZE,RESPIRATORY_DEATHS,73716
Bahamas,BHS,RESPIRATORY_DEATHS,1541
Bahrain,BHR,RESPIRATORY_DEATHS,1252
Bangladesh,BGD,RESPIRATORY_DEATHS,1052974
Barbados,BRB,RESPIRATORY_DEATHS,2892
Belarus,BLR,RESPIRATORY_DEATHS,26660
Belgium,BEL,RESPIRATORY_DEATHS,111446
Belize,BLZ,RESPIRATORY_DEATHS,1831
Benin,BEN,RESPIRATORY_DEATHS,183930
Bermuda,BMU,RESPIRATORY_DEATHS,292
Bhutan,BTN,RESPIRATORY_DEATHS,4433
Bolivia,BOL,RESPIRATORY_DEATHS,135059
"Bosnia and Herzegovina",BIH,RESPIRATORY_DEATHS,7619
Botswana,BWA,RESPIRATORY_DEATHS,29112
Brazil,BRA,RESPIRATORY_DEATHS,1391357
Brunei,BRN,RESPIRATORY_DEATHS,1118
Bulgaria,BGR,RESPIRATORY_DEATHS,43344
"Burkina Faso",BFA,RESPIRATORY_DEATHS,424477
Burundi,BDI,RESPIRATORY_DEATHS,134427
Cambodia,KHM,RESPIRATORY_DEATHS,278646
Cameroon,CMR,RESPIRATORY_DEATHS,354252
Canada,CAN,RESPIRATORY_DEATHS,140277
"Cape Verde",CPV,RESPIRATORY_DEATHS,4827
"Central African Republic",CAF,RESPIRATORY_DEATHS,123897
Chad,TCD,RESPIRATORY_DEATHS,371715
Chile,CHL,RESPIRATORY_DEATHS,82003
China,CHN,RESPIRATORY_DEATHS,4081144
Colombia,COL,RESPIRATORY_DEATHS,139848
Comoros,COM,RESPIRATORY_DEATHS,10585
Congo,COG,RESPIRATORY_DEATHS,42066
"Cook Islands",COK,RESPIRATORY_DEATHS,173
"Costa Rica",CRI,RESPIRATORY_DEATHS,9407
"Cote dIvoire",CIV,RESPIRATORY_DEATHS,402921
Croatia,HRV,RESPIRATORY_DEATHS,15442
Cuba,CUB,RESPIRATORY_DEATHS,119225
Cyprus,CYP,RESPIRATORY_DEATHS,3090
Czechia,CZE,RESPIRATORY_DEATHS,58184
"Democratic Republic of Congo",COD,RESPIRATORY_DEATHS,1117483
Denmark,DNK,RESPIRATORY_DEATHS,44702
Djibouti,DJI,RESPIRATORY_DEATHS,13158
Dominica,DMA,RESPIRATORY_DEATHS,621
"Dominican Republic",DOM,RESPIRATORY_DEATHS,40363
"East Timor",TLS,RESPIRATORY_DEATHS,12943
Ecuador,ECU,RESPIRATORY_DEATHS,102390
Egypt,EGY,RESPIRATORY_DEATHS,524267
"El Salvador",SLV,RESPIRATORY_DEATHS,42520
England,ENG,RESPIRATORY_DEATHS,652045
"Equatorial Guinea",GNQ,RESPIRATORY_DEATHS,8339
Eritrea,ERI,RESPIRATORY_DEATHS,94599
Estonia,EST,RESPIRATORY_DEATHS,4748
Eswatini,SWZ,RESPIRATORY_DEATHS,17909
Ethiopia,ETH,RESPIRATORY_DEATHS,1294414
Fiji,FJI,RESPIRATORY_DEATHS,4297
Finland,FIN,RESPIRATORY_DEATHS,22407
France,FRA,RESPIRATORY_DEATHS,381492
Gabon,GAB,RESPIRATORY_DEATHS,14974
Gambia,GMB,RESPIRATORY_DEATHS,23794
Georgia,GEO,RESPIRATORY_DEATHS,15218
Germany,DEU,RESPIRATORY_DEATHS,425229
Ghana,GHA,RESPIRATORY_DEATHS,322379
Greece,GRC,RESPIRATORY_DEATHS,76713
Greenland,GRL,RESPIRATORY_DEATHS,219
Grenada,GRD,RESPIRATORY_DEATHS,957
Guam,GUM,RESPIRATORY_DEATHS,532
Guatemala,GTM,RESPIRATORY_DEATHS,201301
Guinea,GIN,RESPIRATORY_DEATHS,296738
GuineaBissau,GNB,RESPIRATORY_DEATHS,27175
Guyana,GUY,RESPIRATORY_DEATHS,5147
Haiti,HTI,RESPIRATORY_DEATHS,132225
Honduras,HND,RESPIRATORY_DEATHS,21200
Hungary,HUN,RESPIRATORY_DEATHS,21355
Iceland,ISL,RESPIRATORY_DEATHS,1751
India,IND,RESPIRATORY_DEATHS,10010760
Indonesia,IDN,RESPIRATORY_DEATHS,1044960
Iran,IRN,RESPIRATORY_DEATHS,199223
Iraq,IRQ,RESPIRATORY_DEATHS,96551
Ireland,IRL,RESPIRATORY_DEATHS,33327
Israel,ISR,RESPIRATORY_DEATHS,25530
Italy,ITA,RESPIRATORY_DEATHS,203437
Jamaica,JAM,RESPIRATORY_DEATHS,8743
Japan,JPN,RESPIRATORY_DEATHS,1939193
Jordan,JOR,RESPIRATORY_DEATHS,15864
Kazakhstan,KAZ,RESPIRATORY_DEATHS,84173
Kenya,KEN,RESPIRATORY_DEATHS,437606
Kiribati,KIR,RESPIRATORY_DEATHS,739
Kuwait,KWT,RESPIRATORY_DEATHS,8317
Kyrgyzstan,KGZ,RESPIRATORY_DEATHS,24944
Laos,LAO,RESPIRATORY_DEATHS,105141
Latvia,LVA,RESPIRATORY_DEATHS,8420
Lebanon,LBN,RESPIRATORY_DEATHS,15788
Lesotho,LSO,RESPIRATORY_DEATHS,41619
Liberia,LBR,RESPIRATORY_DEATHS,47382
Libya,LBY,RESPIRATORY_DEATHS,13467
Lithuania,LTU,RESPIRATORY_DEATHS,11734
Luxembourg,LUX,RESPIRATORY_DEATHS,2408
Madagascar,MDG,RESPIRATORY_DEATHS,305761
Malawi,MWI,RESPIRATORY_DEATHS,228867
Malaysia,MYS,RESPIRATORY_DEATHS,275029
Maldives,MDV,RESPIRATORY_DEATHS,527
Mali,MLI,RESPIRATORY_DEATHS,276444
Malta,MLT,RESPIRATORY_DEATHS,3208
"Marshall Islands",MHL,RESPIRATORY_DEATHS,447
Mauritania,MRT,RESPIRATORY_DEATHS,42097
Mauritius,MUS,RESPIRATORY_DEATHS,4865
Mexico,MEX,RESPIRATORY_DEATHS,384491
Micronesiacountry,FSM,RESPIRATORY_DEATHS,805
Moldova,MDA,RESPIRATORY_DEATHS,20897
Monaco,MCO,RESPIRATORY_DEATHS,483
Mongolia,MNG,RESPIRATORY_DEATHS,17679
Montenegro,MNE,RESPIRATORY_DEATHS,1348
Morocco,MAR,RESPIRATORY_DEATHS,146305
Mozambique,MOZ,RESPIRATORY_DEATHS,345519
Myanmar,MMR,RESPIRATORY_DEATHS,634402
Namibia,NAM,RESPIRATORY_DEATHS,29750
Nauru,NRU,RESPIRATORY_DEATHS,119
Nepal,NPL,RESPIRATORY_DEATHS,260784
Netherlands,NLD,RESPIRATORY_DEATHS,132503
"New Zealand",NZL,RESPIRATORY_DEATHS,13182
Nicaragua,NIC,RESPIRATORY_DEATHS,21913
Niger,NER,RESPIRATORY_DEATHS,474010
Nigeria,NGA,RESPIRATORY_DEATHS,3983180
Niue,NIU,RESPIRATORY_DEATHS,20
"North Korea",PRK,RESPIRATORY_DEATHS,142723
"North Macedonia",MKD,RESPIRATORY_DEATHS,3476
"Northern Ireland",NIR,RESPIRATORY_DEATHS,21247
"Northern Mariana Islands",MNP,RESPIRATORY_DEATHS,195
Norway,NOR,RESPIRATORY_DEATHS,41046
Oman,OMN,RESPIRATORY_DEATHS,7841
Pakistan,PAK,RESPIRATORY_DEATHS,1581522
Palau,PLW,RESPIRATORY_DEATHS,342
Palestine,PSE,RESPIRATORY_DEATHS,9694
Panama,PAN,RESPIRATORY_DEATHS,13735
"Papua New Guinea",PNG,RESPIRATORY_DEATHS,119650
Paraguay,PRY,RESPIRATORY_DEATHS,26499
Peru,PER,RESPIRATORY_DEATHS,331604
Philippines,PHL,RESPIRATORY_DEATHS,995278
Poland,POL,RESPIRATORY_DEATHS,197141
Portugal,PRT,RESPIRATORY_DEATHS,131247
"Puerto Rico",PRI,RESPIRATORY_DEATHS,24244
Qatar,QAT,RESPIRATORY_DEATHS,986
Romania,ROU,RESPIRATORY_DEATHS,121655
Russia,RUS,RESPIRATORY_DEATHS,817288
Rwanda,RWA,RESPIRATORY_DEATHS,148471
"Saint Kitts and Nevis",KNA,RESPIRATORY_DEATHS,387
"Saint Lucia",LCA,RESPIRATORY_DEATHS,838
"Saint Vincent and the Grenadines",VCT,RESPIRATORY_DEATHS,680
Samoa,WSM,RESPIRATORY_DEATHS,1206
"San Marino",SMR,RESPIRATORY_DEATHS,128
"Sao Tome and Principe",STP,RESPIRATORY_DEATHS,2237
"Saudi Arabia",SAU,RESPIRATORY_DEATHS,78429
Scotland,SCT,RESPIRATORY_DEATHS,59878
Senegal,SEN,RESPIRATORY_DEATHS,157047
Serbia,SRB,RESPIRATORY_DEATHS,25845
Seychelles,SYC,RESPIRATORY_DEATHS,1213
"Sierra Leone",SLE,RESPIRATORY_DEATHS,174687
Singapore,SGP,RESPIRATORY_DEATHS,47658
Slovakia,SVK,RESPIRATORY_DEATHS,36526
Slovenia,SVN,RESPIRATORY_DEATHS,12417
"Solomon Islands",SLB,RESPIRATORY_DEATHS,10113
Somalia,SOM,RESPIRATORY_DEATHS,390659
"South Africa",ZAF,RESPIRATORY_DEATHS,695620
"South Korea",KOR,RESPIRATORY_DEATHS,176975
"South Sudan",SSD,RESPIRATORY_DEATHS,192986
Spain,ESP,RESPIRATORY_DEATHS,238044
"Sri Lanka",LKA,RESPIRATORY_DEATHS,85724
Sudan,SDN,RESPIRATORY_DEATHS,209896
Suriname,SUR,RESPIRATORY_DEATHS,2734
Sweden,SWE,RESPIRATORY_DEATHS,56753
Switzerland,CHE,RESPIRATORY_DEATHS,35807
Syria,SYR,RESPIRATORY_DEATHS,47744
Taiwan,TWN,RESPIRATORY_DEATHS,181827
Tajikistan,TJK,RESPIRATORY_DEATHS,84117
Tanzania,TZA,RESPIRATORY_DEATHS,759964
Thailand,THA,RESPIRATORY_DEATHS,389039
Togo,TGO,RESPIRATORY_DEATHS,89616
Tokelau,TKL,RESPIRATORY_DEATHS,14
Tonga,TON,RESPIRATORY_DEATHS,699
"Trinidad and Tobago",TTO,RESPIRATORY_DEATHS,4984
Tunisia,TUN,RESPIRATORY_DEATHS,33671
Turkey,TUR,RESPIRATORY_DEATHS,229882
Turkmenistan,TKM,RESPIRATORY_DEATHS,39750
Tuvalu,TUV,RESPIRATORY_DEATHS,102
Uganda,UGA,RESPIRATORY_DEATHS,376781
Ukraine,UKR,RESPIRATORY_DEATHS,164404
"United Arab Emirates",ARE,RESPIRATORY_DEATHS,7762
"United Kingdom",GBR,RESPIRATORY_DEATHS,778332
"United States",USA,RESPIRATORY_DEATHS,1469004
"United States Virgin Islands",VIR,RESPIRATORY_DEATHS,410
Uruguay,URY,RESPIRATORY_DEATHS,29084
Uzbekistan,UZB,RESPIRATORY_DEATHS,284101
Vanuatu,VUT,RESPIRATORY_DEATHS,2026
Venezuela,VEN,RESPIRATORY_DEATHS,86619
Vietnam,VNM,RESPIRATORY_DEATHS,419434
Wales,WLS,RESPIRATORY_DEATHS,45161
Yemen,YEM,RESPIRATORY_DEATHS,151214
Zambia,ZMB,RESPIRATORY_DEATHS,208792
Zimbabwe,ZWE,RESPIRATORY_DEATHS,244195
Afghanistan,AFG,NEONATAL_DISORDER_DEATHS,479521
Albania,ALB,NEONATAL_DISORDER_DEATHS,7289
Algeria,DZA,NEONATAL_DISORDER_DEATHS,239212
"American Samoa",ASM,NEONATAL_DISORDER_DEATHS,130
Andorra,AND,NEONATAL_DISORDER_DEATHS,14
Angola,AGO,NEONATAL_DISORDER_DEATHS,393603
"Antigua and Barbuda",ATG,NEONATAL_DISORDER_DEATHS,142
Argentina,ARG,NEONATAL_DISORDER_DEATHS,95045
Armenia,ARM,NEONATAL_DISORDER_DEATHS,6279
Australia,AUS,NEONATAL_DISORDER_DEATHS,11917
Austria,AUT,NEONATAL_DISORDER_DEATHS,2953
Azerbaijan,AZE,NEONATAL_DISORDER_DEATHS,54953
Bahamas,BHS,NEONATAL_DISORDER_DEATHS,580
Bahrain,BHR,NEONATAL_DISORDER_DEATHS,1037
Bangladesh,BGD,NEONATAL_DISORDER_DEATHS,1513404
Barbados,BRB,NEONATAL_DISORDER_DEATHS,524
Belarus,BLR,NEONATAL_DISORDER_DEATHS,5845
Belgium,BEL,NEONATAL_DISORDER_DEATHS,4270
Belize,BLZ,NEONATAL_DISORDER_DEATHS,1326
Benin,BEN,NEONATAL_DISORDER_DEATHS,232414
Bermuda,BMU,NEONATAL_DISORDER_DEATHS,33
Bhutan,BTN,NEONATAL_DISORDER_DEATHS,8408
Bolivia,BOL,NEONATAL_DISORDER_DEATHS,95309
"Bosnia and Herzegovina",BIH,NEONATAL_DISORDER_DEATHS,2758
Botswana,BWA,NEONATAL_DISORDER_DEATHS,19181
Brazil,BRA,NEONATAL_DISORDER_DEATHS,959590
Brunei,BRN,NEONATAL_DISORDER_DEATHS,483
Bulgaria,BGR,NEONATAL_DISORDER_DEATHS,5200
"Burkina Faso",BFA,NEONATAL_DISORDER_DEATHS,321034
Burundi,BDI,NEONATAL_DISORDER_DEATHS,169421
Cambodia,KHM,NEONATAL_DISORDER_DEATHS,118812
Cameroon,CMR,NEONATAL_DISORDER_DEATHS,320914
Canada,CAN,NEONATAL_DISORDER_DEATHS,20478
"Cape Verde",CPV,NEONATAL_DISORDER_DEATHS,3288
"Central African Republic",CAF,NEONATAL_DISORDER_DEATHS,110916
Chad,TCD,NEONATAL_DISORDER_DEATHS,278906
Chile,CHL,NEONATAL_DISORDER_DEATHS,16180
China,CHN,NEONATAL_DISORDER_DEATHS,1905948
Colombia,COL,NEONATAL_DISORDER_DEATHS,148869
Comoros,COM,NEONATAL_DISORDER_DEATHS,11088
Congo,COG,NEONATAL_DISORDER_DEATHS,49177
"Cook Islands",COK,NEONATAL_DISORDER_DEATHS,14
"Costa Rica",CRI,NEONATAL_DISORDER_DEATHS,6808
"Cote dIvoire",CIV,NEONATAL_DISORDER_DEATHS,520975
Croatia,HRV,NEONATAL_DISORDER_DEATHS,2173
Cuba,CUB,NEONATAL_DISORDER_DEATHS,5782
Cyprus,CYP,NEONATAL_DISORDER_DEATHS,575
Czechia,CZE,NEONATAL_DISORDER_DEATHS,3479
"Democratic Republic of Congo",COD,NEONATAL_DISORDER_DEATHS,1014935
Denmark,DNK,NEONATAL_DISORDER_DEATHS,2616
Djibouti,DJI,NEONATAL_DISORDER_DEATHS,14610
Dominica,DMA,NEONATAL_DISORDER_DEATHS,234
"Dominican Republic",DOM,NEONATAL_DISORDER_DEATHS,79830
"East Timor",TLS,NEONATAL_DISORDER_DEATHS,12552
Ecuador,ECU,NEONATAL_DISORDER_DEATHS,66520
Egypt,EGY,NEONATAL_DISORDER_DEATHS,264042
"El Salvador",SLV,NEONATAL_DISORDER_DEATHS,17351
England,ENG,NEONATAL_DISORDER_DEATHS,31386
"Equatorial Guinea",GNQ,NEONATAL_DISORDER_DEATHS,12000
Eritrea,ERI,NEONATAL_DISORDER_DEATHS,70264
Estonia,EST,NEONATAL_DISORDER_DEATHS,502
Eswatini,SWZ,NEONATAL_DISORDER_DEATHS,10963
Ethiopia,ETH,NEONATAL_DISORDER_DEATHS,1878470
Fiji,FJI,NEONATAL_DISORDER_DEATHS,3649
Finland,FIN,NEONATAL_DISORDER_DEATHS,1263
France,FRA,NEONATAL_DISORDER_DEATHS,28537
Gabon,GAB,NEONATAL_DISORDER_DEATHS,14090
Gambia,GMB,NEONATAL_DISORDER_DEATHS,29076
Georgia,GEO,NEONATAL_DISORDER_DEATHS,12682
Germany,DEU,NEONATAL_DISORDER_DEATHS,26389
Ghana,GHA,NEONATAL_DISORDER_DEATHS,372024
Greece,GRC,NEONATAL_DISORDER_DEATHS,3907
Greenland,GRL,NEONATAL_DISORDER_DEATHS,110
Grenada,GRD,NEONATAL_DISORDER_DEATHS,274
Guam,GUM,NEONATAL_DISORDER_DEATHS,402
Guatemala,GTM,NEONATAL_DISORDER_DEATHS,83225
Guinea,GIN,NEONATAL_DISORDER_DEATHS,228291
GuineaBissau,GNB,NEONATAL_DISORDER_DEATHS,36823
Guyana,GUY,NEONATAL_DISORDER_DEATHS,5429
Haiti,HTI,NEONATAL_DISORDER_DEATHS,110538
Honduras,HND,NEONATAL_DISORDER_DEATHS,42582
Hungary,HUN,NEONATAL_DISORDER_DEATHS,5503
Iceland,ISL,NEONATAL_DISORDER_DEATHS,106
India,IND,NEONATAL_DISORDER_DEATHS,12751678
Indonesia,IDN,NEONATAL_DISORDER_DEATHS,1279141
Iran,IRN,NEONATAL_DISORDER_DEATHS,386120
Iraq,IRQ,NEONATAL_DISORDER_DEATHS,261894
Ireland,IRL,NEONATAL_DISORDER_DEATHS,2100
Israel,ISR,NEONATAL_DISORDER_DEATHS,5943
Italy,ITA,NEONATAL_DISORDER_DEATHS,19854
Jamaica,JAM,NEONATAL_DISORDER_DEATHS,10679
Japan,JPN,NEONATAL_DISORDER_DEATHS,15973
Jordan,JOR,NEONATAL_DISORDER_DEATHS,30783
Kazakhstan,KAZ,NEONATAL_DISORDER_DEATHS,49714
Kenya,KEN,NEONATAL_DISORDER_DEATHS,403221
Kiribati,KIR,NEONATAL_DISORDER_DEATHS,1074
Kuwait,KWT,NEONATAL_DISORDER_DEATHS,4003
Kyrgyzstan,KGZ,NEONATAL_DISORDER_DEATHS,34562
Laos,LAO,NEONATAL_DISORDER_DEATHS,89389
Latvia,LVA,NEONATAL_DISORDER_DEATHS,1154
Lebanon,LBN,NEONATAL_DISORDER_DEATHS,12452
Lesotho,LSO,NEONATAL_DISORDER_DEATHS,29827
Liberia,LBR,NEONATAL_DISORDER_DEATHS,58183
Libya,LBY,NEONATAL_DISORDER_DEATHS,14539
Lithuania,LTU,NEONATAL_DISORDER_DEATHS,1165
Luxembourg,LUX,NEONATAL_DISORDER_DEATHS,146
Madagascar,MDG,NEONATAL_DISORDER_DEATHS,265837
Malawi,MWI,NEONATAL_DISORDER_DEATHS,251755
Malaysia,MYS,NEONATAL_DISORDER_DEATHS,29519
Maldives,MDV,NEONATAL_DISORDER_DEATHS,1962
Mali,MLI,NEONATAL_DISORDER_DEATHS,529148
Malta,MLT,NEONATAL_DISORDER_DEATHS,250
"Marshall Islands",MHL,NEONATAL_DISORDER_DEATHS,312
Mauritania,MRT,NEONATAL_DISORDER_DEATHS,48572
Mauritius,MUS,NEONATAL_DISORDER_DEATHS,2592
Mexico,MEX,NEONATAL_DISORDER_DEATHS,396715
Micronesiacountry,FSM,NEONATAL_DISORDER_DEATHS,351
Moldova,MDA,NEONATAL_DISORDER_DEATHS,4443
Monaco,MCO,NEONATAL_DISORDER_DEATHS,0
Mongolia,MNG,NEONATAL_DISORDER_DEATHS,17753
Montenegro,MNE,NEONATAL_DISORDER_DEATHS,728
Morocco,MAR,NEONATAL_DISORDER_DEATHS,220761
Mozambique,MOZ,NEONATAL_DISORDER_DEATHS,509414
Myanmar,MMR,NEONATAL_DISORDER_DEATHS,495067
Namibia,NAM,NEONATAL_DISORDER_DEATHS,19972
Nauru,NRU,NEONATAL_DISORDER_DEATHS,91
Nepal,NPL,NEONATAL_DISORDER_DEATHS,285641
Netherlands,NLD,NEONATAL_DISORDER_DEATHS,7899
"New Zealand",NZL,NEONATAL_DISORDER_DEATHS,2654
Nicaragua,NIC,NEONATAL_DISORDER_DEATHS,20544
Niger,NER,NEONATAL_DISORDER_DEATHS,380194
Nigeria,NGA,NEONATAL_DISORDER_DEATHS,3842360
Niue,NIU,NEONATAL_DISORDER_DEATHS,0
"North Korea",PRK,NEONATAL_DISORDER_DEATHS,92847
"North Macedonia",MKD,NEONATAL_DISORDER_DEATHS,3239
"Northern Ireland",NIR,NEONATAL_DISORDER_DEATHS,1308
"Northern Mariana Islands",MNP,NEONATAL_DISORDER_DEATHS,61
Norway,NOR,NEONATAL_DISORDER_DEATHS,1529
Oman,OMN,NEONATAL_DISORDER_DEATHS,6640
Pakistan,PAK,NEONATAL_DISORDER_DEATHS,5476452
Palau,PLW,NEONATAL_DISORDER_DEATHS,30
Palestine,PSE,NEONATAL_DISORDER_DEATHS,29327
Panama,PAN,NEONATAL_DISORDER_DEATHS,8031
"Papua New Guinea",PNG,NEONATAL_DISORDER_DEATHS,74353
Paraguay,PRY,NEONATAL_DISORDER_DEATHS,20877
Peru,PER,NEONATAL_DISORDER_DEATHS,120466
Philippines,PHL,NEONATAL_DISORDER_DEATHS,579729
Poland,POL,NEONATAL_DISORDER_DEATHS,19345
Portugal,PRT,NEONATAL_DISORDER_DEATHS,3666
"Puerto Rico",PRI,NEONATAL_DISORDER_DEATHS,4364
Qatar,QAT,NEONATAL_DISORDER_DEATHS,1745
Romania,ROU,NEONATAL_DISORDER_DEATHS,16710
Russia,RUS,NEONATAL_DISORDER_DEATHS,123863
Rwanda,RWA,NEONATAL_DISORDER_DEATHS,135666
"Saint Kitts and Nevis",KNA,NEONATAL_DISORDER_DEATHS,155
"Saint Lucia",LCA,NEONATAL_DISORDER_DEATHS,488
"Saint Vincent and the Grenadines",VCT,NEONATAL_DISORDER_DEATHS,415
Samoa,WSM,NEONATAL_DISORDER_DEATHS,411
"San Marino",SMR,NEONATAL_DISORDER_DEATHS,20
"Sao Tome and Principe",STP,NEONATAL_DISORDER_DEATHS,1236
"Saudi Arabia",SAU,NEONATAL_DISORDER_DEATHS,61049
Scotland,SCT,NEONATAL_DISORDER_DEATHS,2538
Senegal,SEN,NEONATAL_DISORDER_DEATHS,211670
